tree_id,parent_member_id,child_member_id,parent_role
7003,1018303,1018609,father
7003,1018307,1018445,father
7003,1018307,1018528,father
7003,1018307,1018611,father
7003,1018314,1018448,mother
7003,1018314,1018531,mother
7003,1018314,1018614,mother
7003,1018319,1018451,father
7003,1018319,1018534,father
7003,1018319,1018617,father
7003,1018323,1018453,father
7003,1018323,1018536,father
7003,1018323,1018619,father
7003,1018328,1018455,mother
7003,1018328,1018538,mother
7003,1018328,1018621,mother
7003,1018335,1018459,father
7003,1018335,1018542,father
7003,1018338,1018460,mother
7003,1018338,1018543,mother
7003,1018344,1018463,mother
7003,1018344,1018546,mother
7003,1018350,1018466,mother
7003,1018350,1018549,mother
7003,1018356,1018469,mother
7003,1018356,1018552,mother
7003,1018360,1018471,mother
7003,1018360,1018554,mother
7003,1018365,1018474,father
7003,1018365,1018557,father
7003,1018369,1018476,father
7003,1018369,1018559,father
7003,1018377,1018480,father
7003,1018377,1018563,father
7003,1018382,1018482,mother
7003,1018382,1018565,mother
7003,1018385,1018484,father
7003,1018385,1018567,father
7003,1018390,1018486,mother
7003,1018390,1018569,mother
7003,1018398,1018490,mother
7003,1018398,1018573,mother
7003,1018400,1018491,mother
7003,1018400,1018574,mother
7003,1018406,1018494,mother
7003,1018406,1018577,mother
7003,1018413,1018498,father
7003,1018413,1018581,father
7003,1018417,1018625,father
7003,1018417,1018729,father
7003,1018417,1018833,father
7003,1018419,1018626,father
7003,1018419,1018730,father
7003,1018419,1018834,father
7003,1018422,1018627,mother
7003,1018422,1018731,mother
7003,1018422,1018835,mother
7003,1018424,1018628,mother
7003,1018424,1018732,mother
7003,1018424,1018836,mother
7003,1018427,1018630,father
7003,1018427,1018734,father
7003,1018427,1018838,father
7003,1018429,1018631,father
7003,1018429,1018735,father
7003,1018429,1018839,father
7003,1018432,1018632,mother
7003,1018432,1018736,mother
7003,1018432,1018840,mother
7003,1018435,1018634,father
7003,1018435,1018738,father
7003,1018435,1018842,father
7003,1018438,1018635,mother
7003,1018438,1018739,mother
7003,1018438,1018843,mother
7003,1018440,1018636,mother
7003,1018440,1018740,mother
7003,1018440,1018844,mother
7003,1018443,1018638,father
7003,1018443,1018742,father
7003,1018443,1018846,father
7003,1018445,1018639,father
7003,1018445,1018743,father
7003,1018445,1018847,father
7003,1018448,1018640,mother
7003,1018448,1018744,mother
7003,1018448,1018848,mother
7003,1018451,1018642,father
7003,1018451,1018746,father
7003,1018451,1018850,father
7003,1018453,1018643,father
7003,1018453,1018747,father
7003,1018453,1018851,father
7003,1018455,1018644,father
7003,1018455,1018748,father
7003,1018455,1018852,father
7003,1018459,1018646,father
7003,1018459,1018750,father
7003,1018459,1018854,father
7003,1018460,1018646,mother
7003,1018460,1018750,mother
7003,1018460,1018854,mother
7003,1018463,1018648,father
7003,1018463,1018752,father
7003,1018463,1018856,father
7003,1018466,1018649,mother
7003,1018466,1018753,mother
7003,1018466,1018857,mother
7003,1018469,1018651,father
7003,1018469,1018755,father
7003,1018469,1018859,father
7003,1018471,1018652,father
7003,1018471,1018756,father
7003,1018471,1018860,father
7003,1018474,1018653,mother
7003,1018474,1018757,mother
7003,1018474,1018861,mother
7003,1018476,1018654,mother
7003,1018476,1018758,mother
7003,1018476,1018862,mother
7003,1018480,1018656,mother
7003,1018480,1018760,mother
7003,1018480,1018864,mother
7003,1018482,1018657,mother
7003,1018482,1018761,mother
7003,1018482,1018865,mother
7003,1018484,1018658,mother
7003,1018484,1018762,mother
7003,1018484,1018866,mother
7003,1018486,1018659,mother
7003,1018486,1018763,mother
7003,1018486,1018867,mother
7003,1018490,1018661,mother
7003,1018490,1018765,mother
7003,1018490,1018869,mother
7003,1018491,1018662,father
7003,1018491,1018766,father
7003,1018491,1018870,father
7003,1018494,1018663,mother
7003,1018494,1018767,mother
7003,1018494,1018871,mother
7003,1018498,1018665,mother
7003,1018498,1018769,mother
7003,1018498,1018873,mother
7003,1018500,1018666,mother
7003,1018500,1018770,mother
7003,1018502,1018667,mother
7003,1018502,1018771,mother
7003,1018505,1018669,father
7003,1018505,1018773,father
7003,1018507,1018670,father
7003,1018507,1018774,father
7003,1018510,1018671,mother
7003,1018510,1018775,mother
7003,1018512,1018672,mother
7003,1018512,1018776,mother
7003,1018515,1018674,father
7003,1018515,1018778,father
7003,1018518,1018675,mother
7003,1018518,1018779,mother
7003,1018521,1018677,father
7003,1018521,1018781,father
7003,1018523,1018678,father
7003,1018523,1018782,father
7003,1018526,1018679,mother
7003,1018526,1018783,mother
7003,1018528,1018680,mother
7003,1018528,1018784,mother
7003,1018531,1018682,father
7003,1018531,1018786,father
7003,1018534,1018683,mother
7003,1018534,1018787,mother
7003,1018536,1018684,mother
7003,1018536,1018788,mother
7003,1018538,1018685,mother
7003,1018538,1018789,mother
7003,1018542,1018687,mother
7003,1018542,1018791,mother
7003,1018543,1018688,father
7003,1018543,1018792,father
7003,1018546,1018689,mother
7003,1018546,1018793,mother
7003,1018549,1018691,father
7003,1018549,1018795,father
7003,1018552,1018692,mother
7003,1018552,1018796,mother
7003,1018554,1018693,mother
7003,1018554,1018797,mother
7003,1018557,1018695,father
7003,1018557,1018799,father
7003,1018559,1018696,father
7003,1018559,1018800,father
7003,1018563,1018698,father
7003,1018563,1018802,father
7003,1018565,1018699,father
7003,1018565,1018803,father
7003,1018567,1018700,father
7003,1018567,1018804,father
7003,1018569,1018701,father
7003,1018569,1018805,father
7003,1018573,1018703,father
7003,1018573,1018807,father
7003,1018574,1018703,mother
7003,1018574,1018807,mother
7003,1018577,1018705,father
7003,1018577,1018809,father
7003,1018581,1018707,father
7003,1018581,1018811,father
7003,1018583,1018708,father
7003,1018583,1018812,father
7003,1018585,1018709,father
7003,1018585,1018813,father
7003,1018588,1018710,mother
7003,1018588,1018814,mother
7003,1018590,1018711,mother
7003,1018590,1018815,mother
7003,1018593,1018713,father
7003,1018593,1018817,father
7003,1018595,1018714,father
7003,1018595,1018818,father
7003,1018598,1018715,mother
7003,1018598,1018819,mother
7003,1018601,1018717,father
7003,1018601,1018821,father
7003,1018604,1018718,mother
7003,1018604,1018822,mother
7003,1018606,1018719,mother
7003,1018606,1018823,mother
7003,1018609,1018721,father
7003,1018609,1018825,father
7003,1018611,1018722,father
7003,1018611,1018826,father
7003,1018614,1018723,mother
7003,1018614,1018827,mother
7003,1018617,1018725,father
7003,1018617,1018829,father
7003,1018619,1018726,father
7003,1018619,1018830,father
7003,1018621,1018727,father
7003,1018621,1018831,father
7003,1018625,1018874,father
7003,1018625,1018999,father
7003,1018625,1019124,father
7003,1018626,1018874,mother
7003,1018626,1018998,mother
7003,1018626,1019122,mother
7003,1018627,1018875,father
7003,1018627,1019000,father
7003,1018627,1019125,father
7003,1018628,1018875,mother
7003,1018628,1018999,mother
7003,1018628,1019123,mother
7003,1018630,1018876,mother
7003,1018630,1019000,mother
7003,1018630,1019124,mother
7003,1018631,1018877,father
7003,1018631,1019002,father
7003,1018631,1019127,father
7003,1018632,1018877,mother
7003,1018632,1019001,mother
7003,1018632,1019125,mother
7003,1018634,1018878,mother
7003,1018634,1019002,mother
7003,1018634,1019126,mother
7003,1018635,1018879,father
7003,1018635,1019004,father
7003,1018635,1019129,father
7003,1018636,1018879,mother
7003,1018636,1019003,mother
7003,1018636,1019127,mother
7003,1018638,1018880,mother
7003,1018638,1019004,mother
7003,1018638,1019128,mother
7003,1018639,1018881,father
7003,1018639,1019006,father
7003,1018639,1019131,father
7003,1018640,1018881,mother
7003,1018640,1019005,mother
7003,1018640,1019129,mother
7003,1018642,1018882,mother
7003,1018642,1019006,mother
7003,1018642,1019130,mother
7003,1018643,1018883,father
7003,1018643,1019008,father
7003,1018643,1019133,father
7003,1018644,1018883,mother
7003,1018644,1019007,mother
7003,1018644,1019131,mother
7003,1018646,1018884,mother
7003,1018646,1019008,mother
7003,1018646,1019132,mother
7003,1018648,1018885,mother
7003,1018648,1019009,mother
7003,1018648,1019133,mother
7003,1018649,1018886,father
7003,1018649,1019011,father
7003,1018649,1019136,father
7003,1018651,1018887,father
7003,1018651,1019012,father
7003,1018651,1019137,father
7003,1018652,1018887,mother
7003,1018652,1019011,mother
7003,1018652,1019135,mother
7003,1018653,1018888,father
7003,1018653,1019013,father
7003,1018653,1019138,father
7003,1018654,1018888,mother
7003,1018654,1019012,mother
7003,1018654,1019136,mother
7003,1018656,1018889,mother
7003,1018656,1019013,mother
7003,1018656,1019137,mother
7003,1018657,1018890,father
7003,1018657,1019015,father
7003,1018657,1019140,father
7003,1018658,1018890,mother
7003,1018658,1019014,mother
7003,1018658,1019138,mother
7003,1018659,1018891,father
7003,1018659,1019016,father
7003,1018659,1019141,father
7003,1018661,1018892,father
7003,1018661,1019017,father
7003,1018661,1019142,father
7003,1018662,1018892,mother
7003,1018662,1019016,mother
7003,1018662,1019140,mother
7003,1018663,1018893,father
7003,1018663,1019018,father
7003,1018663,1019143,father
7003,1018665,1018894,father
7003,1018665,1019019,father
7003,1018665,1019144,father
7003,1018666,1018894,mother
7003,1018666,1019018,mother
7003,1018666,1019142,mother
7003,1018667,1018895,father
7003,1018667,1019020,father
7003,1018667,1019145,father
7003,1018669,1018896,father
7003,1018669,1019021,father
7003,1018669,1019146,father
7003,1018670,1018896,mother
7003,1018670,1019020,mother
7003,1018670,1019144,mother
7003,1018671,1018897,father
7003,1018671,1019022,father
7003,1018671,1019147,father
7003,1018672,1018897,mother
7003,1018672,1019021,mother
7003,1018672,1019145,mother
7003,1018674,1018898,mother
7003,1018674,1019022,mother
7003,1018674,1019146,mother
7003,1018675,1018899,father
7003,1018675,1019024,father
7003,1018675,1019149,father
7003,1018677,1018900,father
7003,1018677,1019025,father
7003,1018677,1019150,father
7003,1018678,1018900,mother
7003,1018678,1019024,mother
7003,1018678,1019148,mother
7003,1018679,1018901,father
7003,1018679,1019026,father
7003,1018679,1019151,father
7003,1018680,1018901,mother
7003,1018680,1019025,mother
7003,1018680,1019149,mother
7003,1018682,1018902,mother
7003,1018682,1019026,mother
7003,1018682,1019150,mother
7003,1018683,1018903,father
7003,1018683,1019028,father
7003,1018683,1019153,father
7003,1018684,1018903,mother
7003,1018684,1019027,mother
7003,1018684,1019151,mother
7003,1018685,1018904,father
7003,1018685,1019029,father
7003,1018685,1019154,father
7003,1018687,1018905,father
7003,1018687,1019030,father
7003,1018687,1019155,father
7003,1018688,1018905,mother
7003,1018688,1019029,mother
7003,1018688,1019153,mother
7003,1018689,1018906,father
7003,1018689,1019031,father
7003,1018689,1019156,father
7003,1018691,1018907,father
7003,1018691,1019032,father
7003,1018691,1019157,father
7003,1018692,1018907,mother
7003,1018692,1019031,mother
7003,1018692,1019155,mother
7003,1018693,1018908,father
7003,1018693,1019033,father
7003,1018693,1019158,father
7003,1018695,1018909,father
7003,1018695,1019034,father
7003,1018695,1019159,father
7003,1018696,1018909,mother
7003,1018696,1019033,mother
7003,1018696,1019157,mother
7003,1018698,1018910,mother
7003,1018698,1019034,mother
7003,1018698,1019158,mother
7003,1018699,1018911,father
7003,1018699,1019036,father
7003,1018699,1019161,father
7003,1018700,1018911,mother
7003,1018700,1019035,mother
7003,1018700,1019159,mother
7003,1018701,1018912,father
7003,1018701,1019037,father
7003,1018701,1019162,father
7003,1018703,1018913,father
7003,1018703,1019038,father
7003,1018703,1019163,father
7003,1018705,1018914,father
7003,1018705,1019039,father
7003,1018707,1018915,father
7003,1018707,1019040,father
7003,1018708,1018915,mother
7003,1018708,1019039,mother
7003,1018708,1019163,mother
7003,1018709,1018916,father
7003,1018709,1019041,father
7003,1018710,1018916,mother
7003,1018710,1019040,mother
7003,1018711,1018917,father
7003,1018711,1019042,father
7003,1018713,1018918,father
7003,1018713,1019043,father
7003,1018714,1018918,mother
7003,1018714,1019042,mother
7003,1018715,1018919,father
7003,1018715,1019044,father
7003,1018717,1018920,father
7003,1018717,1019045,father
7003,1018718,1018920,mother
7003,1018718,1019044,mother
7003,1018719,1018921,father
7003,1018719,1019046,father
7003,1018721,1018922,father
7003,1018721,1019047,father
7003,1018722,1018922,mother
7003,1018722,1019046,mother
7003,1018723,1018923,father
7003,1018723,1019048,father
7003,1018725,1018924,father
7003,1018725,1019049,father
7003,1018726,1018924,mother
7003,1018726,1019048,mother
7003,1018727,1018925,father
7003,1018727,1019050,father
7003,1018729,1018926,father
7003,1018729,1019051,father
7003,1018730,1018926,mother
7003,1018730,1019050,mother
7003,1018731,1018927,father
7003,1018731,1019052,father
7003,1018732,1018927,mother
7003,1018732,1019051,mother
7003,1018734,1018928,mother
7003,1018734,1019052,mother
7003,1018735,1018929,father
7003,1018735,1019054,father
7003,1018736,1018929,mother
7003,1018736,1019053,mother
7003,1018738,1018930,mother
7003,1018738,1019054,mother
7003,1018739,1018931,father
7003,1018739,1019056,father
7003,1018740,1018931,mother
7003,1018740,1019055,mother
7003,1018742,1018932,mother
7003,1018742,1019056,mother
7003,1018743,1018933,father
7003,1018743,1019058,father
7003,1018744,1018933,mother
7003,1018744,1019057,mother
7003,1018746,1018934,mother
7003,1018746,1019058,mother
7003,1018747,1018935,father
7003,1018747,1019060,father
7003,1018748,1018935,mother
7003,1018748,1019059,mother
7003,1018750,1018936,mother
7003,1018750,1019060,mother
7003,1018752,1018937,mother
7003,1018752,1019061,mother
7003,1018753,1018938,father
7003,1018753,1019063,father
7003,1018755,1018939,father
7003,1018755,1019064,father
7003,1018756,1018939,mother
7003,1018756,1019063,mother
7003,1018757,1018940,father
7003,1018757,1019065,father
7003,1018758,1018940,mother
7003,1018758,1019064,mother
7003,1018760,1018941,mother
7003,1018760,1019065,mother
7003,1018761,1018942,father
7003,1018761,1019067,father
7003,1018762,1018942,mother
7003,1018762,1019066,mother
7003,1018763,1018943,father
7003,1018763,1019068,father
7003,1018765,1018944,father
7003,1018765,1019069,father
7003,1018766,1018944,mother
7003,1018766,1019068,mother
7003,1018767,1018945,father
7003,1018767,1019070,father
7003,1018769,1018946,father
7003,1018769,1019071,father
7003,1018770,1018946,mother
7003,1018770,1019070,mother
7003,1018771,1018947,father
7003,1018771,1019072,father
7003,1018773,1018948,father
7003,1018773,1019073,father
7003,1018774,1018948,mother
7003,1018774,1019072,mother
7003,1018775,1018949,father
7003,1018775,1019074,father
7003,1018776,1018949,mother
7003,1018776,1019073,mother
7003,1018778,1018950,mother
7003,1018778,1019074,mother
7003,1018779,1018951,father
7003,1018779,1019076,father
7003,1018781,1018952,father
7003,1018781,1019077,father
7003,1018782,1018952,mother
7003,1018782,1019076,mother
7003,1018783,1018953,father
7003,1018783,1019078,father
7003,1018784,1018953,mother
7003,1018784,1019077,mother
7003,1018786,1018954,mother
7003,1018786,1019078,mother
7003,1018787,1018955,father
7003,1018787,1019080,father
7003,1018788,1018955,mother
7003,1018788,1019079,mother
7003,1018789,1018956,father
7003,1018789,1019081,father
7003,1018791,1018957,father
7003,1018791,1019082,father
7003,1018792,1018957,mother
7003,1018792,1019081,mother
7003,1018793,1018958,father
7003,1018793,1019083,father
7003,1018795,1018959,father
7003,1018795,1019084,father
7003,1018796,1018959,mother
7003,1018796,1019083,mother
7003,1018797,1018960,father
7003,1018797,1019085,father
7003,1018799,1018961,father
7003,1018799,1019086,father
7003,1018800,1018961,mother
7003,1018800,1019085,mother
7003,1018802,1018962,mother
7003,1018802,1019086,mother
7003,1018803,1018963,father
7003,1018803,1019088,father
7003,1018804,1018963,mother
7003,1018804,1019087,mother
7003,1018805,1018964,father
7003,1018805,1019089,father
7003,1018807,1018965,father
7003,1018807,1019090,father
7003,1018809,1018966,father
7003,1018809,1019091,father
7003,1018811,1018967,father
7003,1018811,1019092,father
7003,1018812,1018967,mother
7003,1018812,1019091,mother
7003,1018813,1018968,father
7003,1018813,1019093,father
7003,1018814,1018968,mother
7003,1018814,1019092,mother
7003,1018815,1018969,father
7003,1018815,1019094,father
7003,1018817,1018970,father
7003,1018817,1019095,father
7003,1018818,1018970,mother
7003,1018818,1019094,mother
7003,1018819,1018971,father
7003,1018819,1019096,father
7003,1018821,1018972,father
7003,1018821,1019097,father
7003,1018822,1018972,mother
7003,1018822,1019096,mother
7003,1018823,1018973,father
7003,1018823,1019098,father
7003,1018825,1018974,father
7003,1018825,1019099,father
7003,1018826,1018974,mother
7003,1018826,1019098,mother
7003,1018827,1018975,father
7003,1018827,1019100,father
7003,1018829,1018976,father
7003,1018829,1019101,father
7003,1018830,1018976,mother
7003,1018830,1019100,mother
7003,1018831,1018977,father
7003,1018831,1019102,father
7003,1018833,1018978,father
7003,1018833,1019103,father
7003,1018834,1018978,mother
7003,1018834,1019102,mother
7003,1018835,1018979,father
7003,1018835,1019104,father
7003,1018836,1018979,mother
7003,1018836,1019103,mother
7003,1018838,1018980,mother
7003,1018838,1019104,mother
7003,1018839,1018981,father
7003,1018839,1019106,father
7003,1018840,1018981,mother
7003,1018840,1019105,mother
7003,1018842,1018982,mother
7003,1018842,1019106,mother
7003,1018843,1018983,father
7003,1018843,1019108,father
7003,1018844,1018983,mother
7003,1018844,1019107,mother
7003,1018846,1018984,mother
7003,1018846,1019108,mother
7003,1018847,1018985,father
7003,1018847,1019110,father
7003,1018848,1018985,mother
7003,1018848,1019109,mother
7003,1018850,1018986,mother
7003,1018850,1019110,mother
7003,1018851,1018987,father
7003,1018851,1019112,father
7003,1018852,1018987,mother
7003,1018852,1019111,mother
7003,1018854,1018988,mother
7003,1018854,1019112,mother
7003,1018856,1018989,mother
7003,1018856,1019113,mother
7003,1018857,1018990,father
7003,1018857,1019115,father
7003,1018859,1018991,father
7003,1018859,1019116,father
7003,1018860,1018991,mother
7003,1018860,1019115,mother
7003,1018861,1018992,father
7003,1018861,1019117,father
7003,1018862,1018992,mother
7003,1018862,1019116,mother
7003,1018864,1018993,mother
7003,1018864,1019117,mother
7003,1018865,1018994,father
7003,1018865,1019119,father
7003,1018866,1018994,mother
7003,1018866,1019118,mother
7003,1018867,1018995,father
7003,1018867,1019120,father
7003,1018869,1018996,father
7003,1018869,1019121,father
7003,1018870,1018996,mother
7003,1018870,1019120,mother
7003,1018871,1018997,father
7003,1018871,1019122,father
7003,1018873,1018998,father
7003,1018873,1019123,father
7003,1018874,1019164,father
7003,1018874,1019309,father
7003,1018874,1019454,father
7003,1018875,1019164,mother
7003,1018875,1019309,mother
7003,1018875,1019454,mother
7003,1018876,1019165,father
7003,1018876,1019310,father
7003,1018876,1019455,father
7003,1018877,1019165,mother
7003,1018877,1019310,mother
7003,1018877,1019455,mother
7003,1018878,1019166,father
7003,1018878,1019311,father
7003,1018878,1019456,father
7003,1018879,1019166,mother
7003,1018879,1019311,mother
7003,1018879,1019456,mother
7003,1018880,1019167,father
7003,1018880,1019312,father
7003,1018880,1019457,father
7003,1018881,1019167,mother
7003,1018881,1019312,mother
7003,1018881,1019457,mother
7003,1018882,1019168,father
7003,1018882,1019313,father
7003,1018882,1019458,father
7003,1018883,1019168,mother
7003,1018883,1019313,mother
7003,1018883,1019458,mother
7003,1018884,1019169,father
7003,1018884,1019314,father
7003,1018884,1019459,father
7003,1018885,1019169,mother
7003,1018885,1019314,mother
7003,1018885,1019459,mother
7003,1018886,1019170,father
7003,1018886,1019315,father
7003,1018886,1019460,father
7003,1018887,1019170,mother
7003,1018887,1019315,mother
7003,1018887,1019460,mother
7003,1018888,1019171,father
7003,1018888,1019316,father
7003,1018888,1019461,father
7003,1018889,1019171,mother
7003,1018889,1019316,mother
7003,1018889,1019461,mother
7003,1018890,1019172,father
7003,1018890,1019317,father
7003,1018890,1019462,father
7003,1018891,1019172,mother
7003,1018891,1019317,mother
7003,1018891,1019462,mother
7003,1018892,1019173,father
7003,1018892,1019318,father
7003,1018892,1019463,father
7003,1018893,1019173,mother
7003,1018893,1019318,mother
7003,1018893,1019463,mother
7003,1018894,1019174,father
7003,1018894,1019319,father
7003,1018894,1019464,father
7003,1018895,1019174,mother
7003,1018895,1019319,mother
7003,1018895,1019464,mother
7003,1018896,1019175,father
7003,1018896,1019320,father
7003,1018896,1019465,father
7003,1018897,1019175,mother
7003,1018897,1019320,mother
7003,1018897,1019465,mother
7003,1018898,1019176,father
7003,1018898,1019321,father
7003,1018898,1019466,father
7003,1018899,1019176,mother
7003,1018899,1019321,mother
7003,1018899,1019466,mother
7003,1018900,1019177,father
7003,1018900,1019322,father
7003,1018900,1019467,father
7003,1018901,1019177,mother
7003,1018901,1019322,mother
7003,1018901,1019467,mother
7003,1018902,1019178,father
7003,1018902,1019323,father
7003,1018902,1019468,father
7003,1018903,1019178,mother
7003,1018903,1019323,mother
7003,1018903,1019468,mother
7003,1018904,1019179,father
7003,1018904,1019324,father
7003,1018904,1019469,father
7003,1018905,1019179,mother
7003,1018905,1019324,mother
7003,1018905,1019469,mother
7003,1018906,1019180,father
7003,1018906,1019325,father
7003,1018906,1019470,father
7003,1018907,1019180,mother
7003,1018907,1019325,mother
7003,1018907,1019470,mother
7003,1018908,1019181,father
7003,1018908,1019326,father
7003,1018908,1019471,father
7003,1018909,1019181,mother
7003,1018909,1019326,mother
7003,1018909,1019471,mother
7003,1018910,1019182,father
7003,1018910,1019327,father
7003,1018910,1019472,father
7003,1018911,1019182,mother
7003,1018911,1019327,mother
7003,1018911,1019472,mother
7003,1018912,1019183,father
7003,1018912,1019328,father
7003,1018912,1019473,father
7003,1018913,1019183,mother
7003,1018913,1019328,mother
7003,1018913,1019473,mother
7003,1018914,1019184,father
7003,1018914,1019329,father
7003,1018914,1019474,father
7003,1018915,1019184,mother
7003,1018915,1019329,mother
7003,1018915,1019474,mother
7003,1018916,1019185,father
7003,1018916,1019330,father
7003,1018916,1019475,father
7003,1018917,1019185,mother
7003,1018917,1019330,mother
7003,1018917,1019475,mother
7003,1018918,1019186,father
7003,1018918,1019331,father
7003,1018918,1019476,father
7003,1018919,1019186,mother
7003,1018919,1019331,mother
7003,1018919,1019476,mother
7003,1018920,1019187,father
7003,1018920,1019332,father
7003,1018920,1019477,father
7003,1018921,1019187,mother
7003,1018921,1019332,mother
7003,1018921,1019477,mother
7003,1018922,1019188,father
7003,1018922,1019333,father
7003,1018922,1019478,father
7003,1018923,1019188,mother
7003,1018923,1019333,mother
7003,1018923,1019478,mother
7003,1018924,1019189,father
7003,1018924,1019334,father
7003,1018924,1019479,father
7003,1018925,1019189,mother
7003,1018925,1019334,mother
7003,1018925,1019479,mother
7003,1018926,1019190,father
7003,1018926,1019335,father
7003,1018926,1019480,father
7003,1018927,1019190,mother
7003,1018927,1019335,mother
7003,1018927,1019480,mother
7003,1018928,1019191,father
7003,1018928,1019336,father
7003,1018928,1019481,father
7003,1018929,1019191,mother
7003,1018929,1019336,mother
7003,1018929,1019481,mother
7003,1018930,1019192,father
7003,1018930,1019337,father
7003,1018930,1019482,father
7003,1018931,1019192,mother
7003,1018931,1019337,mother
7003,1018931,1019482,mother
7003,1018932,1019193,father
7003,1018932,1019338,father
7003,1018932,1019483,father
7003,1018933,1019193,mother
7003,1018933,1019338,mother
7003,1018933,1019483,mother
7003,1018934,1019194,father
7003,1018934,1019339,father
7003,1018934,1019484,father
7003,1018935,1019194,mother
7003,1018935,1019339,mother
7003,1018935,1019484,mother
7003,1018936,1019195,father
7003,1018936,1019340,father
7003,1018936,1019485,father
7003,1018937,1019195,mother
7003,1018937,1019340,mother
7003,1018937,1019485,mother
7003,1018938,1019196,father
7003,1018938,1019341,father
7003,1018938,1019486,father
7003,1018939,1019196,mother
7003,1018939,1019341,mother
7003,1018939,1019486,mother
7003,1018940,1019197,father
7003,1018940,1019342,father
7003,1018940,1019487,father
7003,1018941,1019197,mother
7003,1018941,1019342,mother
7003,1018941,1019487,mother
7003,1018942,1019198,father
7003,1018942,1019343,father
7003,1018942,1019488,father
7003,1018943,1019198,mother
7003,1018943,1019343,mother
7003,1018943,1019488,mother
7003,1018944,1019199,father
7003,1018944,1019344,father
7003,1018944,1019489,father
7003,1018945,1019199,mother
7003,1018945,1019344,mother
7003,1018945,1019489,mother
7003,1018946,1019200,father
7003,1018946,1019345,father
7003,1018946,1019490,father
7003,1018947,1019200,mother
7003,1018947,1019345,mother
7003,1018947,1019490,mother
7003,1018948,1019201,father
7003,1018948,1019346,father
7003,1018948,1019491,father
7003,1018949,1019201,mother
7003,1018949,1019346,mother
7003,1018949,1019491,mother
7003,1018950,1019202,father
7003,1018950,1019347,father
7003,1018950,1019492,father
7003,1018951,1019202,mother
7003,1018951,1019347,mother
7003,1018951,1019492,mother
7003,1018952,1019203,father
7003,1018952,1019348,father
7003,1018952,1019493,father
7003,1018953,1019203,mother
7003,1018953,1019348,mother
7003,1018953,1019493,mother
7003,1018954,1019204,father
7003,1018954,1019349,father
7003,1018954,1019494,father
7003,1018955,1019204,mother
7003,1018955,1019349,mother
7003,1018955,1019494,mother
7003,1018956,1019205,father
7003,1018956,1019350,father
7003,1018956,1019495,father
7003,1018957,1019205,mother
7003,1018957,1019350,mother
7003,1018957,1019495,mother
7003,1018958,1019206,father
7003,1018958,1019351,father
7003,1018959,1019206,mother
7003,1018959,1019351,mother
7003,1018960,1019207,father
7003,1018960,1019352,father
7003,1018961,1019207,mother
7003,1018961,1019352,mother
7003,1018962,1019208,father
7003,1018962,1019353,father
7003,1018963,1019208,mother
7003,1018963,1019353,mother
7003,1018964,1019209,father
7003,1018964,1019354,father
7003,1018965,1019209,mother
7003,1018965,1019354,mother
7003,1018966,1019210,father
7003,1018966,1019355,father
7003,1018967,1019210,mother
7003,1018967,1019355,mother
7003,1018968,1019211,father
7003,1018968,1019356,father
7003,1018969,1019211,mother
7003,1018969,1019356,mother
7003,1018970,1019212,father
7003,1018970,1019357,father
7003,1018971,1019212,mother
